月日,名前,種類,金額,コード
1月25日,太田 ,交通費,1700,11
1月25日,斎藤 ,光熱費,900,19
1月25日,岡本 ,接待費,6600,15
1月25日,加藤 ,減価償却費,7900,14
1月25日,石川 ,交通費,9300,04
1月25日,前田 ,減価償却費,8000,19
1月25日,山崎 ,交際費,6200,19
1月25日,小林 ,接待費,6700,19
1月25日,中川 ,保険料,1800,06
1月25日,斉藤 ,通信費,700,08
1月25日,山口 ,消耗品費,4000,18
1月25日,青木 ,交通費,9900,10
1月25日,伊藤 ,地代家賃,5100,19
1月25日,石川 ,給　料,3700,14
1月25日,池田 ,保険料,1200,11
1月25日,池田 ,消耗品費,3600,12
1月25日,森 ,消耗品費,10000,17
1月25日,井上 ,減価償却費,1000,02
1月26日,山下 ,保険料,9200,11
1月26日,遠藤 ,地代家賃,5300,18
1月26日,岡本 ,租税公課,9100,04
1月26日,森 ,地代家賃,6100,01
1月26日,小川 ,広告費,10000,19
1月26日,山崎 ,交通費,5200,09
1月26日,西村 ,交通費,2300,12
1月26日,斉藤 ,通信費,7200,04
1月26日,木村 ,減価償却費,5300,18
1月26日,佐藤 ,給　料,8800,19
1月26日,近藤 ,交際費,1100,17
1月26日,村上 ,交際費,3300,07
1月26日,坂本 ,地代家賃,3200,01
1月26日,福田 ,通信費,3600,10
1月26日,後藤 ,光熱費,7400,18
1月26日,三浦 ,光熱費,5000,11
1月26日,岡田 ,交通費,5700,03
1月26日,森 ,光熱費,3700,13
1月26日,石井 ,光熱費,9600,18
1月26日,中村 ,広告費,7300,20
1月26日,青木 ,保険料,1200,07
1月26日,松田 ,交際費,2300,02
1月26日,鈴木 ,通信費,9600,06
1月26日,岡本 ,交通費,4500,14
1月26日,林 ,租税公課,3800,10
1月26日,青木 ,給　料,2000,09
1月26日,長谷川 ,光熱費,3100,01
1月26日,岡本 ,厚生費,6700,11
1月26日,森 ,接待費,9600,14
1月26日,伊藤 ,接待費,5900,16
1月26日,村上 ,交際費,8900,20
1月27日,林 ,交通費,5600,04
1月27日,青木 ,保険料,7100,09
1月27日,岡田 ,交通費,4100,19
1月27日,坂本 ,通信費,2500,02
1月27日,太田 ,雑　費,2400,15
1月27日,山崎 ,通信費,5000,15
1月27日,山本 ,消耗品費,4900,05
1月27日,山田 ,接待費,6400,03
1月27日,吉田 ,雑　費,400,09
1月27日,田中 ,交通費,8500,07
1月27日,山下 ,減価償却費,4900,20
1月27日,森 ,消耗品費,9500,19
1月27日,田中 ,交通費,100,15
1月27日,青木 ,厚生費,3900,13
1月27日,加藤 ,厚生費,4100,12
1月27日,高橋 ,給　料,6900,08
1月27日,佐々木 ,光熱費,6500,04
1月27日,田中 ,厚生費,6900,12
1月27日,池田 ,広告費,6700,05
1月27日,斎藤 ,消耗品費,6700,12
1月27日,伊藤 ,広告費,6900,19
1月27日,田中 ,減価償却費,4200,16
1月27日,後藤 ,租税公課,4500,16
1月27日,小林 ,広告費,3400,04
1月27日,橋本 ,減価償却費,2300,13
1月27日,長谷川 ,広告費,3400,01
1月27日,中島 ,交通費,6600,07
1月28日,山口 ,消耗品費,8100,02
1月28日,長谷川 ,減価償却費,2100,06
1月28日,森 ,交通費,6300,11
1月28日,山田 ,租税公課,6100,16
1月28日,林 ,減価償却費,5200,03
1月28日,中川 ,接待費,2200,14
1月28日,井上 ,広告費,5100,05
1月28日,林 ,交通費,1200,06
1月28日,後藤 ,雑　費,7200,05
1月28日,中島 ,給　料,9100,17
1月28日,岡田 ,減価償却費,4600,17
1月28日,西村 ,保険料,7900,03
1月28日,鈴木 ,光熱費,7000,03
1月28日,小川 ,給　料,3100,20
1月28日,村上 ,給　料,1900,13
1月28日,石川 ,広告費,5100,10
1月28日,前田 ,光熱費,7200,06
1月28日,西村 ,厚生費,900,17
1月28日,佐々木 ,地代家賃,4300,06
1月28日,藤井 ,保険料,3900,01
1月28日,村上 ,消耗品費,900,16
1月28日,高橋 ,通信費,2800,13
1月28日,前田 ,租税公課,1500,07
1月28日,坂本 ,雑　費,3600,04
1月28日,井上 ,広告費,8400,08
1月28日,中島 ,交際費,7000,19
1月28日,斉藤 ,給　料,3000,01
1月29日,渡辺 ,通信費,200,13
1月29日,山田 ,接待費,1000,07
1月29日,前田 ,通信費,8200,11
1月29日,佐々木 ,保険料,2300,18
1月29日,中島 ,交際費,4100,13
1月29日,中島 ,保険料,2900,19
1月29日,池田 ,接待費,2800,02
1月29日,池田 ,給　料,6600,08
1月29日,遠藤 ,保険料,1900,08
1月29日,伊藤 ,光熱費,2700,09
1月29日,伊藤 ,交通費,8800,20
1月29日,斎藤 ,交通費,8000,18
1月29日,太田 ,光熱費,8400,01
1月29日,吉田 ,広告費,6700,18
1月29日,高橋 ,接待費,3500,06
1月29日,中村 ,租税公課,6000,03
1月29日,藤原 ,租税公課,100,12
1月29日,林 ,広告費,8200,10
1月29日,中島 ,広告費,4300,10
1月29日,鈴木 ,保険料,1700,13
1月29日,山口 ,租税公課,9600,16
1月29日,山下 ,交際費,7900,11
1月29日,石川 ,接待費,9800,19
1月29日,吉田 ,光熱費,5000,02
1月29日,村上 ,厚生費,700,02
1月29日,山口 ,光熱費,5300,20
1月29日,後藤 ,減価償却費,500,12
1月29日,佐藤 ,交際費,1300,12
1月29日,岡田 ,交通費,2300,16
1月30日,前田 ,雑　費,1000,06
1月30日,高橋 ,給　料,6900,14
1月30日,森 ,租税公課,1000,15
1月30日,森 ,交際費,9000,07
1月30日,石川 ,租税公課,4500,04
1月30日,石井 ,減価償却費,1600,02
1月30日,坂本 ,消耗品費,500,01
1月30日,村上 ,雑　費,1300,02
1月30日,橋本 ,消耗品費,500,15
1月30日,太田 ,地代家賃,4700,19
1月30日,藤原 ,光熱費,5800,05
1月30日,木村 ,通信費,3400,10
1月30日,佐々木 ,交際費,500,11
1月30日,岡本 ,減価償却費,3000,16
1月30日,鈴木 ,交際費,6000,02
1月30日,田中 ,厚生費,5800,10
1月30日,高橋 ,交際費,4100,06
1月30日,中村 ,保険料,2600,12
1月30日,斎藤 ,地代家賃,8000,01
1月30日,阿部 ,広告費,4800,03
1月30日,松本 ,広告費,8800,11
1月30日,佐藤 ,広告費,5500,06
1月30日,坂本 ,給　料,100,10
1月30日,池田 ,減価償却費,5800,18
1月30日,橋本 ,雑　費,4200,12
1月30日,阿部 ,租税公課,9400,20
1月30日,清水 ,雑　費,5400,09
1月30日,山下 ,交際費,9700,10
1月30日,山下 ,地代家賃,1100,04
1月30日,岡本 ,接待費,4600,18
1月30日,池田 ,接待費,500,01
1月30日,藤原 ,接待費,3600,18
1月31日,渡辺 ,交通費,7500,14
1月31日,吉田 ,減価償却費,7000,09
1月31日,加藤 ,通信費,8100,07
1月31日,三浦 ,広告費,9000,08
1月31日,池田 ,地代家賃,7400,02
1月31日,中川 ,租税公課,1600,05
1月31日,山崎 ,給　料,5900,03
1月31日,藤井 ,厚生費,6700,02
1月31日,斎藤 ,光熱費,6500,14
1月31日,伊藤 ,厚生費,2400,01
1月31日,太田 ,租税公課,300,18
1月31日,斎藤 ,減価償却費,6700,13
1月31日,遠藤 ,接待費,4500,03
1月31日,中川 ,保険料,7800,01
1月31日,遠藤 ,地代家賃,4300,08
1月31日,加藤 ,地代家賃,5400,10
1月31日,田中 ,交際費,9400,20
1月31日,石井 ,交通費,3500,20
1月31日,斉藤 ,消耗品費,3000,17
1月31日,橋本 ,光熱費,700,15
1月31日,小川 ,地代家賃,5900,14
1月31日,松田 ,接待費,4100,06
1月31日,前田 ,通信費,9100,08
1月31日,小川 ,光熱費,3600,07
1月31日,青木 ,消耗品費,2800,04
1月31日,村上 ,交通費,7500,08
2月1日,木村 ,広告費,3300,19
2月1日,石川 ,雑　費,9500,05
2月1日,井上 ,給　料,1200,13
2月1日,山下 ,給　料,6000,03
2月1日,中村 ,厚生費,3200,19
2月1日,小川 ,厚生費,5300,07
2月1日,藤田 ,光熱費,4900,20
2月1日,池田 ,交通費,1400,16
2月1日,山口 ,雑　費,5200,07
2月1日,斎藤 ,広告費,5200,06
2月1日,福田 ,光熱費,2400,12
2月1日,小川 ,雑　費,1000,09
2月1日,小林 ,交際費,9200,04
2月1日,中村 ,地代家賃,6300,11
2月1日,井上 ,雑　費,400,06
2月1日,中川 ,交通費,7700,16
2月1日,田中 ,保険料,6100,05
2月1日,西村 ,光熱費,8400,17
2月1日,三浦 ,交通費,3800,02
2月1日,高橋 ,減価償却費,2300,05
2月1日,山崎 ,光熱費,5900,10
2月1日,伊藤 ,厚生費,9500,11
2月1日,坂本 ,厚生費,4200,04
2月1日,近藤 ,租税公課,8400,10
2月1日,近藤 ,雑　費,1900,14
2月1日,清水 ,光熱費,700,05
2月1日,近藤 ,光熱費,8600,10
2月1日,近藤 ,接待費,8700,10
2月2日,前田 ,租税公課,300,16
2月2日,中村 ,給　料,6000,14
2月2日,木村 ,保険料,3400,18
2月2日,中村 ,租税公課,5400,17
2月2日,中川 ,減価償却費,3400,15
2月2日,吉田 ,広告費,5000,17
2月2日,松田 ,交通費,200,18
2月2日,渡辺 ,保険料,6100,02
2月2日,石井 ,広告費,8300,09
2月2日,岡田 ,接待費,7800,15
2月2日,藤田 ,光熱費,1900,14
2月2日,松本 ,租税公課,5600,06
2月2日,藤田 ,通信費,8200,14
2月2日,山口 ,租税公課,3400,02
2月2日,林 ,地代家賃,8600,06
2月2日,山田 ,消耗品費,9600,01
2月2日,岡田 ,光熱費,9700,09
2月2日,近藤 ,通信費,3900,08
2月2日,福田 ,通信費,4700,03
2月2日,岡田 ,保険料,3100,15
2月2日,渡辺 ,通信費,300,14
2月2日,村上 ,通信費,8400,07
2月3日,山崎 ,租税公課,3500,01
2月3日,佐々木 ,租税公課,10000,01
2月3日,村上 ,保険料,2800,17
2月3日,山崎 ,厚生費,7400,15
2月3日,西村 ,交通費,2000,08
2月3日,加藤 ,保険料,3400,04
2月3日,藤原 ,交際費,9800,07
2月3日,藤井 ,給　料,300,07
2月3日,中村 ,租税公課,7500,02
2月3日,西村 ,減価償却費,8200,10
2月3日,岡田 ,地代家賃,6500,17
2月3日,中島 ,広告費,5300,17
2月3日,石川 ,広告費,7800,08
2月3日,石川 ,地代家賃,3500,09
2月3日,近藤 ,消耗品費,7400,19
2月3日,鈴木 ,減価償却費,2500,19
2月3日,橋本 ,雑　費,1700,16
2月3日,岡本 ,雑　費,1300,07
2月3日,吉田 ,保険料,9100,04
2月3日,遠藤 ,雑　費,9900,02
2月3日,伊藤 ,地代家賃,7600,16
2月3日,山口 ,光熱費,5400,19
2月3日,遠藤 ,減価償却費,3300,09
2月3日,佐藤 ,減価償却費,8500,05
2月3日,藤井 ,広告費,2500,14
2月3日,山田 ,減価償却費,4500,16
2月3日,長谷川 ,接待費,2900,19
2月4日,中川 ,光熱費,1100,12
2月4日,木村 ,租税公課,5600,20
2月4日,青木 ,交際費,7700,04
2月4日,木村 ,保険料,3700,03
2月4日,石川 ,減価償却費,5800,12
2月4日,伊藤 ,広告費,2200,06
2月4日,阿部 ,租税公課,10000,17
2月4日,佐藤 ,光熱費,8900,20
2月4日,近藤 ,交際費,5700,06
2月4日,青木 ,通信費,9800,09
2月4日,森 ,給　料,5500,17
2月4日,遠藤 ,交際費,8900,13
2月4日,山口 ,保険料,8800,10
2月4日,三浦 ,給　料,3400,02
2月4日,池田 ,地代家賃,6300,12
2月4日,阿部 ,接待費,5500,20
2月4日,木村 ,厚生費,7800,11
2月4日,前田 ,厚生費,4400,17
2月4日,西村 ,広告費,7600,04
2月4日,岡田 ,接待費,8900,03
2月4日,井上 ,租税公課,2200,19
2月5日,阿部 ,保険料,7300,02
2月5日,高橋 ,給　料,3000,02
2月5日,青木 ,光熱費,6300,05
2月5日,佐藤 ,交際費,7500,18
2月5日,中島 ,給　料,6800,19
2月5日,坂本 ,雑　費,1400,05
2月5日,岡田 ,消耗品費,9600,11
2月5日,佐々木 ,交際費,9400,07
2月5日,佐藤 ,保険料,1600,14
2月5日,小林 ,交通費,1300,15
2月5日,中川 ,交通費,8300,15
2月5日,西村 ,租税公課,4200,04
2月5日,林 ,租税公課,400,16
2月5日,前田 ,交際費,3000,02
2月5日,渡辺 ,光熱費,9100,01
2月5日,三浦 ,交際費,7800,16
2月5日,福田 ,減価償却費,1800,15
2月5日,近藤 ,交際費,4800,12
2月5日,吉田 ,雑　費,7100,07
2月5日,吉田 ,広告費,6000,01
2月5日,山崎 ,地代家賃,9500,06
2月5日,岡本 ,広告費,5100,01
2月5日,青木 ,厚生費,5800,12
2月5日,橋本 ,保険料,3600,16
2月5日,前田 ,厚生費,4400,02
2月5日,坂本 ,雑　費,3800,01
2月5日,阿部 ,給　料,5100,03
2月5日,青木 ,交際費,2300,06
2月5日,前田 ,地代家賃,500,02
2月5日,三浦 ,接待費,5000,13
2月5日,高橋 ,接待費,9200,05
2月6日,阿部 ,広告費,4000,04
2月6日,福田 ,接待費,4900,11
2月6日,伊藤 ,交通費,800,07
2月6日,山口 ,租税公課,4000,05
2月6日,福田 ,消耗品費,3000,05
2月6日,山田 ,雑　費,2000,03
2月6日,福田 ,消耗品費,8700,03
2月6日,井上 ,雑　費,6400,16
2月6日,池田 ,雑　費,6700,08
2月6日,鈴木 ,交通費,1400,20
2月6日,西村 ,保険料,300,09
2月6日,高橋 ,厚生費,4000,05
2月6日,中川 ,交際費,9800,10
2月6日,岡田 ,地代家賃,6000,15
2月6日,村上 ,租税公課,8100,15
2月6日,山崎 ,減価償却費,3300,02
2月6日,松田 ,厚生費,900,03
2月6日,山口 ,厚生費,9800,10
2月6日,山本 ,接待費,9300,12
2月6日,前田 ,接待費,4800,04
2月6日,吉田 ,地代家賃,5600,09
2月6日,小林 ,租税公課,1600,07
2月6日,田中 ,交通費,8300,07
2月6日,山下 ,広告費,6400,03
2月6日,斉藤 ,広告費,9400,09
2月6日,中村 ,接待費,10000,11
2月6日,松本 ,厚生費,5100,15
2月6日,斎藤 ,消耗品費,7800,19
2月6日,岡本 ,租税公課,8100,06
2月6日,藤井 ,接待費,4700,03
2月6日,清水 ,交通費,8100,02
2月6日,山本 ,消耗品費,6200,07
2月6日,山口 ,接待費,5600,20
2月6日,青木 ,交通費,6000,07
2月7日,橋本 ,保険料,8200,05
2月7日,斎藤 ,交通費,700,02
2月7日,吉田 ,接待費,7900,10
2月7日,藤田 ,給　料,7200,07
2月7日,山口 ,保険料,3700,08
2月7日,福田 ,接待費,10000,10
2月7日,鈴木 ,租税公課,1600,08
2月7日,伊藤 ,厚生費,4500,04
2月7日,中島 ,接待費,300,17
2月7日,坂本 ,交通費,4100,15
2月7日,佐藤 ,消耗品費,200,06
2月7日,加藤 ,給　料,3100,04
2月7日,松田 ,光熱費,1600,02
2月7日,鈴木 ,交通費,700,04
2月7日,阿部 ,租税公課,2200,12
2月7日,山本 ,地代家賃,4600,04
2月7日,藤田 ,保険料,1400,08
2月7日,中村 ,通信費,4300,10
2月7日,後藤 ,交通費,2800,19
2月7日,吉田 ,地代家賃,900,17
2月7日,林 ,地代家賃,5000,19
2月7日,太田 ,地代家賃,500,16
2月7日,長谷川 ,通信費,6200,14
2月7日,青木 ,光熱費,800,09
2月7日,岡本 ,通信費,6600,20
2月7日,近藤 ,租税公課,4200,09
2月7日,石井 ,消耗品費,3900,01
2月7日,田中 ,光熱費,9300,15
2月7日,長谷川 ,光熱費,3600,18
2月7日,橋本 ,消耗品費,4800,08
2月7日,高橋 ,接待費,2600,01
2月7日,木村 ,厚生費,6200,18
2月7日,遠藤 ,厚生費,7900,18
2月7日,山口 ,接待費,2500,14
2月7日,山口 ,消耗品費,5200,07
2月8日,加藤 ,地代家賃,6400,20
2月8日,佐々木 ,接待費,8600,08
2月8日,山崎 ,給　料,6700,03
2月8日,小川 ,光熱費,7500,02
2月8日,田中 ,厚生費,2600,18
2月8日,遠藤 ,広告費,7200,12
2月8日,前田 ,交通費,6800,10
2月8日,青木 ,光熱費,3600,09
2月8日,林 ,光熱費,9300,09
2月8日,岡本 ,光熱費,8100,04
2月8日,小川 ,交通費,1300,03
2月8日,井上 ,地代家賃,8500,18
2月8日,西村 ,通信費,4200,07
2月8日,山本 ,交通費,3800,05
2月8日,清水 ,広告費,6100,10
2月8日,伊藤 ,交通費,7000,16
2月8日,山口 ,交際費,5400,17
2月8日,高橋 ,雑　費,8200,07
2月8日,三浦 ,消耗品費,4200,13
2月8日,青木 ,減価償却費,4200,16
2月8日,石川 ,給　料,600,05
2月8日,岡本 ,広告費,2100,18
2月8日,佐々木 ,広告費,6000,19
2月8日,福田 ,厚生費,7800,17
2月8日,岡田 ,接待費,5800,04
2月9日,岡本 ,通信費,6900,16
2月9日,山下 ,交通費,9000,18
2月9日,木村 ,租税公課,6400,11
2月9日,山崎 ,接待費,4900,20
2月9日,石川 ,減価償却費,6100,05
2月9日,松田 ,地代家賃,1200,01
2月9日,高橋 ,厚生費,9500,03
2月9日,前田 ,給　料,4300,01
2月9日,佐々木 ,交際費,300,14
2月9日,斉藤 ,租税公課,2500,17
2月9日,石井 ,租税公課,3000,17
2月9日,遠藤 ,雑　費,8000,11
2月9日,岡本 ,光熱費,9600,16
2月9日,橋本 ,広告費,7000,03
2月9日,中島 ,減価償却費,5400,15
2月9日,山崎 ,保険料,4200,17
2月9日,田中 ,租税公課,6300,19
2月9日,鈴木 ,交通費,3000,01
2月9日,山下 ,地代家賃,200,20
2月9日,鈴木 ,消耗品費,7100,09
2月9日,高橋 ,減価償却費,7000,03
2月9日,山本 ,減価償却費,2700,13
2月9日,斉藤 ,保険料,8100,18
2月9日,橋本 ,租税公課,6500,19
2月9日,渡辺 ,接待費,2100,08
2月9日,井上 ,光熱費,8900,08
2月9日,石川 ,減価償却費,4100,17
2月9日,清水 ,保険料,9800,05
2月9日,木村 ,地代家賃,1800,17
2月9日,近藤 ,租税公課,7900,19
2月9日,中島 ,通信費,3800,03
2月9日,吉田 ,給　料,1500,10
2月9日,中島 ,厚生費,900,08
2月9日,山崎 ,交際費,9700,20
2月9日,池田 ,光熱費,6900,14
2月10日,木村 ,交際費,5300,08
2月10日,佐藤 ,接待費,4900,03
2月10日,三浦 ,通信費,400,06
2月10日,斎藤 ,地代家賃,7300,07
2月10日,遠藤 ,保険料,2100,05
2月10日,吉田 ,地代家賃,8900,10
2月10日,青木 ,接待費,4900,15
2月10日,森 ,消耗品費,9200,14
2月10日,吉田 ,広告費,2100,10
2月10日,藤原 ,保険料,7600,14
2月10日,高橋 ,光熱費,7500,10
2月10日,福田 ,光熱費,9200,03
2月10日,池田 ,地代家賃,100,19
2月10日,石井 ,光熱費,5300,07
2月10日,池田 ,雑　費,7300,06
2月10日,西村 ,消耗品費,3500,08
2月10日,吉田 ,減価償却費,1100,06
2月10日,福田 ,消耗品費,9800,02
2月10日,林 ,交際費,5800,04
2月10日,中島 ,交通費,8700,20
2月10日,渡辺 ,保険料,9500,08
2月10日,鈴木 ,減価償却費,4100,03
2月10日,小林 ,交通費,6700,16
2月10日,清水 ,地代家賃,8400,13
2月10日,高橋 ,減価償却費,3400,04
2月10日,藤井 ,光熱費,1500,14
2月10日,田中 ,保険料,1800,14
2月10日,石川 ,消耗品費,4500,08
2月10日,坂本 ,消耗品費,8400,17
2月10日,加藤 ,交通費,7500,09
2月10日,中村 ,交通費,8400,04
2月11日,長谷川 ,減価償却費,1500,20
2月11日,松本 ,保険料,8600,03
2月11日,三浦 ,交通費,6700,01
2月11日,中島 ,給　料,4400,15
2月11日,青木 ,光熱費,4200,19
2月11日,中川 ,光熱費,9100,01
2月11日,前田 ,光熱費,8600,17
2月11日,後藤 ,広告費,3700,04
2月11日,福田 ,交際費,100,19
2月11日,藤田 ,保険料,4800,08
2月11日,清水 ,光熱費,2900,11
2月11日,松田 ,給　料,6300,12
2月11日,山下 ,厚生費,5600,13
2月11日,中島 ,地代家賃,9100,11
2月11日,橋本 ,接待費,4400,02
2月11日,藤田 ,雑　費,1300,09
2月11日,岡本 ,雑　費,3700,11
2月11日,鈴木 ,交通費,1300,16
2月11日,後藤 ,厚生費,8200,02
2月11日,小川 ,租税公課,3800,01
2月11日,斉藤 ,広告費,5700,19
2月11日,遠藤 ,給　料,3800,18
2月11日,長谷川 ,広告費,400,06
2月11日,吉田 ,通信費,4700,07
2月12日,藤井 ,交際費,1900,10
2月12日,岡本 ,交際費,8800,02
2月12日,清水 ,雑　費,3200,12
2月12日,後藤 ,広告費,800,07
2月12日,中川 ,交際費,8200,09
2月12日,斎藤 ,保険料,3100,07
2月12日,近藤 ,雑　費,4200,08
2月12日,斎藤 ,厚生費,2000,12
2月12日,山崎 ,接待費,2200,05
2月12日,山口 ,通信費,8000,10
2月12日,三浦 ,交通費,5700,13
2月12日,渡辺 ,減価償却費,2400,14
2月12日,三浦 ,租税公課,1000,10
2月12日,村上 ,雑　費,9100,09
2月12日,後藤 ,交通費,6700,04
2月12日,鈴木 ,租税公課,1700,14
2月12日,佐藤 ,雑　費,1500,13
2月12日,福田 ,保険料,5200,04
2月12日,坂本 ,租税公課,6200,18
2月12日,坂本 ,給　料,7800,06
2月12日,小林 ,厚生費,5500,13
2月12日,山崎 ,広告費,8200,07
2月12日,森 ,厚生費,4600,01
2月12日,高橋 ,給　料,2400,12
2月12日,山崎 ,交際費,4900,16
2月13日,山本 ,減価償却費,2000,05
2月13日,佐々木 ,光熱費,900,17
2月13日,西村 ,租税公課,3400,03
2月13日,井上 ,厚生費,9100,18
2月13日,松田 ,接待費,3600,01
2月13日,松田 ,雑　費,3100,10
2月13日,太田 ,交通費,8900,14
2月13日,小林 ,雑　費,3700,16
2月13日,山田 ,減価償却費,4300,12
2月13日,伊藤 ,地代家賃,8300,14
2月13日,佐々木 ,接待費,7200,15
2月13日,山崎 ,通信費,200,03
2月13日,山口 ,接待費,7600,17
